contractSymbol,strike,bid,ask,change,percentChange,impliedVolatility,inTheMoney,bsmValuation,diff,delta,gamma,vega,rho,theta
AAPL240614C00200000,200.0,0.0,0.0,0.0,0.0,0.062509375,False,1.873430047943387,1.873430047943387,0.27218060180588977,0.02870007222014235,13.559760903410838,438.3834235721453,-43.9152434469136
AAPL240614C00202500,202.5,0.0,0.0,0.0,0.0,0.062509375,False,1.3213609520184804,1.3213609520184804,0.2081950669128836,0.024789427045045342,11.712120481266647,336.29627466279265,-37.79793851642583
AAPL240614C00205000,205.0,0.0,0.0,0.0,0.0,0.062509375,False,0.9089006502051831,0.9089006502051831,0.1546635145877711,0.020571040708687927,9.719083332075177,250.45883382528996,-31.275759335830625
AAPL240614C00207500,207.5,0.0,0.0,0.0,0.0,0.12500875,False,0.609651756197259,0.609651756197259,0.11159329537653495,0.016424530449929853,7.760005067009376,181.11274386741587,-24.912065362674234
AAPL240614C00210000,210.0,0.0,0.0,0.0,0.0,0.12500875,False,0.3987765925616422,0.3987765925616422,0.07821971112436053,0.012635400248447852,5.96977613762259,127.19643413533589,-19.12663249589955
AAPL240614C00212500,212.5,0.0,0.0,0.0,0.0,0.12500875,False,0.2543997837105998,0.2543997837105998,0.053280679849355035,0.009378428936693505,4.4309733109989615,86.79174481990096,-14.172441328537621
AAPL240614C00215000,215.0,0.0,0.0,0.0,0.0,0.12500875,False,0.15832071900790723,0.15832071900790723,0.03528475202241358,0.006724757767960058,3.1772082929776286,57.56544165042924,-10.147572224886048
AAPL240614C00220000,220.0,0.0,0.0,0.0,0.0,0.12500875,False,0.05699173291214654,0.05699173291214654,0.014249962422439786,0.0031326313211221843,1.4800566140436755,23.308517139527034,-4.716047930884823
AAPL240614C00225000,225.0,0.0,0.0,0.0,0.0,0.2500075,False,0.01865695016650426,0.01865695016650426,0.005175976975495642,0.0012891786294603842,0.6090909403705669,8.484052551300744,-1.9373137727164957
AAPL240614C00230000,230.0,0.0,0.0,0.0,0.0,0.2500075,False,0.005574173181658426,0.005574173181658426,0.0016994711502449952,0.00047270125841234774,0.2233344917618143,2.7904317921210744,-0.7093424477085524
AAPL240614C00235000,235.0,0.0,0.0,0.0,0.0,0.2500075,False,0.0015259648456360797,0.0015259648456360797,0.0005070406901816557,0.0001556444309576944,0.073536444561717,0.8337222842171912,-0.2332942584252305
AAPL240614C00240000,240.0,0.0,0.0,0.0,0.0,0.2500075,False,0.00038434723360251596,0.00038434723360251596,0.00013817894791403807,4.635429276331855e-05,0.021900750698326612,0.22748013865251243,-0.06941449344286461
AAPL240614C00245000,245.0,0.0,0.0,0.0,0.0,0.2500075,False,8.943990716656948e-05,8.943990716656948e-05,3.457199946409556e-05,1.257044118085916e-05,0.005939085294120357,0.05697332925676223,-0.01880909090587971
AAPL240614C00250000,250.0,0.0,0.0,0.0,0.0,0.2500075,False,1.9309230012744e-05,1.9309230012744e-05,7.980449059113026e-06,3.123133679426928e-06,0.0014755693169544522,0.013163088326415079,-0.004670004286718394
AAPL240614C00255000,255.0,0.0,0.0,0.0,0.0,0.2500075,False,3.883127221145717e-06,3.883127221145717e-06,1.7076334036404646e-06,7.149670801822494e-07,0.00033779645523947683,0.0028187596730390686,-0.0010684730376513294
AAPL240614C00260000,260.0,0.0,0.0,0.0,0.0,0.2500075,False,7.302666456086707e-07,7.302666456086707e-07,3.402284288178609e-07,1.5161120655706053e-07,7.163088982572525e-05,0.0005619860890895039,-0.0002264607292331692
AAPL240614C00265000,265.0,0.0,0.0,0.0,0.0,0.2500075,False,1.2891333229155067e-07,1.2891333229155067e-07,6.338648040903006e-08,2.992644336268961e-08,1.4139177545439801e-05,0.00010476322077692894,-4.468151321760032e-05
AAPL240621C00005000,5.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,187.26049383205986,187.26049383205986,1.0,0.0,0.0,43.39082441329956,-0.23222889761802118
AAPL240621C00010000,10.0,162.8,163.75,0.0,0.0,1.0000000000000003e-05,True,182.27098766411973,18.52098766411973,1.0,0.0,0.0,86.78164882659912,-0.46445779523604236
AAPL240621C00015000,15.0,153.25,155.0,0.0,0.0,1.0000000000000003e-05,True,177.2814814961796,22.281481496179595,1.0,0.0,0.0,130.1724732398987,-0.6966866928540636
AAPL240621C00020000,20.0,165.4,167.45,0.0,0.0,1.0000000000000003e-05,True,172.29197532823946,4.841975328239471,1.0,1.8356412121576e-310,8.672750281037631e-308,173.56329765319825,-0.9289155904720847
AAPL240621C00025000,25.0,157.05,158.65,0.0,0.0,1.0000000000000003e-05,True,167.30246916029935,8.652469160299347,1.0,9.229004088792011e-253,4.360375397689504e-250,216.9541220664978,-1.1611444880901058
AAPL240621C00030000,30.0,138.8,140.15,0.0,0.0,1.0000000000000003e-05,True,162.31296299235922,22.162962992359212,1.0,4.74467406247964e-210,2.241689336470938e-207,260.3449464797974,-1.3933733857081272
AAPL240621C00035000,35.0,129.2,131.0,0.0,0.0,1.0000000000000003e-05,True,157.32345682441908,26.323456824419083,1.0,4.74913847173452e-177,2.243798610677874e-174,303.7357708930969,-1.6256022833261483
AAPL240621C00040000,40.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,152.33395065647895,152.33395065647895,1.0,9.09006809946446e-151,4.29473309610539e-148,347.1265953063965,-1.8578311809441694
AAPL240621C00050000,50.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,142.35493832059868,142.35493832059868,1.0,1.270555599715011e-111,6.002922227677888e-109,433.9082441329956,-2.3222889761802117
AAPL240621C00055000,55.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,137.36543215265857,137.36543215265857,1.0,1.0076796855740937e-96,4.760927254398788e-94,477.2990685462952,-2.5545178737982326
AAPL240621C00060000,60.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,132.37592598471844,132.37592598471844,1.0,4.505447060489658e-84,2.1286631069986886e-81,520.6898929595948,-2.7867467714162544
AAPL240621C00065000,65.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,127.38641981677829,127.38641981677829,1.0,3.0825058641202085e-73,1.456374122692871e-70,564.0807173728944,-3.0189756690342753
AAPL240621C00070000,70.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,122.39691364883817,122.39691364883817,1.0,6.846106372613544e-64,3.2345411823321356e-61,607.4715417861938,-3.2512045666522966
AAPL240621C00075000,75.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,117.40740748089803,117.40740748089803,1.0,8.803088542951338e-56,4.1591454871044007e-53,650.8623661994934,-3.4834334642703175
AAPL240621C00080000,80.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,112.4179013129579,112.4179013129579,1.0,1.0311707738782582e-48,4.871914271547067e-46,694.253190612793,-3.715662361888339
AAPL240621C00085000,85.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,107.42839514501776,107.42839514501776,1.0,1.5782819003498284e-42,7.456819286992867e-40,737.6440150260926,-3.94789125950636
AAPL240621C00090000,90.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,102.43888897707764,102.43888897707764,1.0,4.222630081377037e-37,1.9950421674144093e-34,781.034839439392,-4.180120157124382
AAPL240621C00095000,95.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,97.4493828091375,97.4493828091375,1.0,2.504561409210574e-32,1.183315972737181e-29,824.4256638526917,-4.4123490547424025
AAPL240621C00100000,100.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,92.45987664119737,92.45987664119737,1.0,4.0069749938557504e-28,1.8931528271380985e-25,867.8164882659912,-4.644577952360423
AAPL240621C00105000,105.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,87.47037047325723,87.47037047325723,1.0,2.0362373685459837e-24,9.62049560303756e-22,911.2073126792909,-4.876806849978444
AAPL240621C00110000,110.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,82.48086430531711,82.48086430531711,1.0,3.770857915744346e-21,1.7815959258228604e-18,954.5981370925904,-5.109035747596465
AAPL240621C00115000,115.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,77.49135813737698,77.49135813737698,1.0,2.8589385389987544e-18,1.3507465322391282e-15,997.9889615058898,-5.341264645214492
AAPL240621C00120000,120.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,72.50185196943686,72.50185196943686,0.9999999999999986,9.80061930320739e-16,4.630443207162983e-13,1041.379785919187,-5.573493542833948
AAPL240621C00125000,125.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,67.51234580149712,67.51234580149712,0.9999999999997398,1.6543374245558414e-13,7.81615452340155e-11,1084.7706103320504,-5.805722440693358
AAPL240621C00130000,130.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,62.52283963359997,62.52283963359997,0.9999999999744988,1.480167603086501e-11,6.993264212325428e-09,1128.1614347027762,-6.037951359774636
AAPL240621C00135000,135.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,57.533333468265965,57.533333468265965,0.9999999985811073,7.483462303861404e-10,3.535669136708025e-07,1171.55225676382,-6.270181331926588
AAPL240621C00140000,140.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,52.543827395309535,52.543827395309535,0.9999999525603972,2.260771003637373e-08,1.0681336977672207e-05,1214.9430034097163,-6.502442209213585
AAPL240621C00145000,145.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,47.55432341470956,47.55432341470956,0.9999989980575145,4.285944740617461e-07,0.00020249560865988548,1258.3322129808953,-6.73526414220285
AAPL240621C00150000,150.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,42.56485049455827,42.56485049455827,0.9999860258796104,5.323658609466008e-06,0.0025152388928513176,1301.7010602536848,-6.9746299709293345
AAPL240621C00155000,155.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,37.57569113844062,37.57569113844062,0.9998660893664761,4.501091269138582e-05,0.021266051508788325,1344.8883484580424,-7.264586601615274
AAPL240621C00160000,160.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,32.58875602360027,32.58875602360027,0.9990862057591691,0.00026796506337132165,0.12660393889992913,1386.9529373620146,-7.820138613293128
AAPL240621C00165000,165.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,27.613233722237254,27.613233722237254,0.9954125422166276,0.0011576928376482382,0.5469685914965782,1424.0802052433519,-9.337433762837087
AAPL240621C00167500,167.5,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,25.138175575464516,25.138175575464516,0.9907518382014322,0.0021520006980916004,1.0167436062971196,1437.8121758250422,-10.884505778781975
AAPL240621C00170000,170.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,22.681186093845383,22.681186093845383,0.98254044844386,0.003728830116848074,1.761739289227705,1445.4506716388448,-13.262270428873183
AAPL240621C00172500,172.5,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,20.254420680462317,20.254420680462317,0.9690251600624159,0.006040314014034726,2.853833021170928,1443.958811993465,-16.679937354405048
AAPL240621C00175000,175.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,17.87498504393423,17.87498504393423,0.948185324444635,0.009173027892513185,4.3339286406220925,1429.8095441977466,-21.24693577507569
AAPL240621C00177500,177.5,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,15.565121167217313,15.565121167217313,0.9180011867939284,0.013094228033861626,6.18655590801236,1399.432642737311,-26.89563109700984
AAPL240621C00180000,180.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,13.351496761657444,13.351496761657444,0.8768316324784363,0.017613709767798455,8.321849897847905,1349.8524373470143,-33.32821147401392
AAPL240621C00182500,182.5,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,11.263459671526732,11.263459671526732,0.8238250725502944,0.022380044020636133,10.573772902029658,1279.3899472235234,-40.01486816166397
AAPL240621C00185000,185.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,9.330379285955473,9.330379285955473,0.759254991640092,0.026921211527221763,12.719312646296341,1188.246999074445,-46.25714220260744
AAPL240621C00187500,187.5,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,7.57847415764067,7.57847415764067,0.6846744412294004,0.030724745998671827,14.516347079699177,1078.792110622178,-51.30822777625509
AAPL240621C00190000,190.0,0.0,0.0,0.0,0.0,1.0000000000000003e-05,True,6.0277181462382,6.0277181462382,0.6028257781346709,0.03333753256810116,15.750795582175073,955.4364890960992,-54.52021122884394
AAPL240621C00192500,192.5,0.0,0.0,0.0,0.0,0.00196310546875,False,4.689449173891944,4.689449173891944,0.5173100273465361,0.03445712767304243,16.27976435323545,824.1020388185927,-55.47656117566676
AAPL240621C00195000,195.0,0.0,0.0,0.0,0.0,0.015634843750000002,False,3.5651567251019856,3.5651567251019856,0.4320891656332408,0.03398867637800826,16.0584378176493,691.3997804876516,-54.07208364475049
AAPL240621C00197500,197.5,0.0,0.0,0.0,0.0,0.0312596875,False,2.6466454720823833,2.6466454720823833,0.35093887718058414,0.03205313157536296,15.143961904822493,563.7134979853088,-50.520198699536685
AAPL240621C00200000,200.0,0.0,0.0,0.0,0.0,0.0312596875,False,1.9174565959291172,1.9174565959291172,0.2769746002396679,0.028948343084978418,13.677060035644292,446.3949819563054,-45.29096686272292
AAPL240621C00202500,202.5,0.0,0.0,0.0,0.0,0.062509375,False,1.3551737476070187,1.3551737476070187,0.21234200087628147,0.025078208305398194,11.848559331097208,343.2264835755328,-39.00321242998892
AAPL240621C00205000,205.0,0.0,0.0,0.0,0.0,0.062509375,False,0.9341125022238081,0.9341125022238081,0.15810982995270473,0.020871792802216328,9.861177973794694,256.2181950106345,-32.30357516285268
